name,Category,videoUrl
Kb/Db Renegade Row,Pull-Horizontal,https://youtube.com/embed/i8VL6OjVlCY?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Seesaw Bent Over Row,Pull-Horizontal,https://youtube.com/embed/_UUyU3FOhto?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Upright Row,Pull-Horizontal,https://youtube.com/embed/rxmOAplRqT4?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Wide Row,Pull-Horizontal,https://www.youtube.com/embed/E0asFVgVW8k?rel=0&show=0
Landmine 1-Arm Row,Pull-Horizontal,https://youtube.com/embed/8shgaY2G1tM?rel=0&wmode=transparent&show=0&autoplay=1
Landmine Row,Pull-Horizontal,https://youtube.com/embed/7DBBfYNjiaY?rel=0&wmode=transparent&show=0&autoplay=1
Landmine Split Switch Row,Pull-Horizontal,
Pendlay Row,Pull-Horizontal,https://youtube.com/embed/ezrZnmjZTR4?rel=0&wmode=transparent&show=0&autoplay=1
Pillow Case Body Row,Pull-Horizontal,https://www.youtube.com/embed/s59Lg4PphhQ?rel=0
Pillow Case Face Pull,Pull-Horizontal,https://www.youtube.com/embed/YKbnnxXGmdI?rel=0
Pronated Barbell Row,Pull-Horizontal,https://www.youtube.com/embed/k22kaheGB6E?wmode=transparent&rel=0&autohide=1&show=0&enablejsapi=1
Pronated Body Row,Pull-Horizontal,https://youtube.com/embed/Y0wZVlaspU0?rel=0&wmode=transparent&show=0&autoplay=1
Prowler Exposive Pull,Pull-Horizontal,https://www.youtube.com/embed/PgVj8VUzS-A?rel=0
Quadruped Single Arm Single Leg Dumbell Row,Pull-Horizontal,https://www.youtube.com/embed/b9QqzKGjIjE?rel=0
Scapular TRX/Ring Row,Pull-Horizontal,https://youtube.com/embed/pNMl265Vq18?rel=0&wmode=transparent&show=0&autoplay=1
Seated 1-Arm Cable Row,Pull-Horizontal,https://www.youtube.com/embed/kCCUV71OG5s?rel=0
Seated Cable Row,Pull-Horizontal,https://www.youtube.com/embed/9PxfOW4cODI?rel=0&show=0
Single Arm Face Pulls,Pull-Horizontal,https://www.youtube.com/embed/nWzUXS77P-Y?rel=0&show=0
Sled Drag Face Pull,Pull-Horizontal,https://youtube.com/embed/wBluWi6BYQg?rel=0&wmode=transparent&show=0&autoplay=1
Standing Split Row Rebound Method Triphasic Hammer From Sorinex,Pull-Horizontal,https://www.youtube.com/embed/npDWpdVdGQ4?rel=0
Supinated Bent Over Row,Pull-Horizontal,https://youtube.com/embed/mjsY4XLKv4U?rel=0&wmode=transparent&show=0&autoplay=1
Supinated Grip Barbell Row,Pull-Horizontal,https://www.youtube.com/embed/4jls-LIcswg?wmode=transparent&rel=0&autohide=1&show=0&enablejsapi=1
T Bar Row,Pull-Horizontal,https://youtube.com/embed/-4DgImN_G7o?rel=0&wmode=transparent&show=0&autoplay=1
Table Body Row,Pull-Horizontal,https://www.youtube.com/embed/uXbK1u0-0TE?rel=0
Tall Kneeling Band Pull Apart,Pull-Horizontal,https://youtube.com/embed/OEY-VeVn3-o?rel=0&wmode=transparent&show=0&autoplay=1
Trap Bar Bent Over Row,Pull-Horizontal,https://www.youtube.com/embed/aNllFax4shk?rel=0
TRX Inverted Rows - feet elevated,Pull-Horizontal,https://www.youtube.com/embed/FJrwHDCo8Nc?rel=0
TRX Row,Pull-Horizontal,https://www.youtube.com/embed/BYHLupFl8FQ?rel=0&show=0
TRX/Ring Face Pull,Pull-Horizontal,https://youtube.com/embed/Im6_BP120ow?rel=0&wmode=transparent&show=0&autoplay=1
TRX/Rings Inverted Row (Neutral),Pull-Horizontal,https://youtube.com/embed/Xcs5BDXrO_A?rel=0&wmode=transparent&show=0&autoplay=1
TRX/Rings Inverted Row (Supinated),Pull-Horizontal,https://youtube.com/embed/SPm-tjvalCA?rel=0&wmode=transparent&show=0&autoplay=1
TRX/Rings Inverted Row 1-Arm,Pull-Horizontal,https://youtube.com/embed/w4Jhh82Ilos?rel=0&wmode=transparent&show=0&autoplay=1
Upright Row,Pull-Horizontal,https://www.youtube.com/embed/SboARj2tqA0?rel=0&show=0
Kb/Db Ballistic Row,"Pull-Horizontal, Ballistic",https://youtube.com/embed/ey7YgyPONOk?rel=0&wmode=transparent&show=0&autoplay=1
OCI Barbell Bent Over Row,"Pull-Horizontal, Ballistic",https://www.youtube.com/embed/xm88uFZzVUk?rel=0
Plank with Lateral Band Row,"Pull-Horizontal, Core",https://youtube.com/embed/Vkx3GFJqUuQ?rel=0&wmode=transparent&show=0&autoplay=1
Tall Band Pull-Apart,"Pull-Horizontal, Corrective/Mobility",https://player.vimeo.com/video/394766085?byline=0&badge=0&portrait=0&title=0
Single Arm Bent Over Row (Flywheel),"Pull-Horizontal, Inertial",https://www.youtube.com/embed/oG6lwoSG1jA?rel=0
Peck Deck Invertido,"Pull-Horizontal, Isolation: Shoulder",https://www.youtube.com/embed/v1MOV2sZkSI?rel=0
1/2 Kneeling 1-Arm Band Pulldown,Pull-Vertical,https://www.youtube.com/embed/zh7S3L3Fei4?rel=0&show=0
1/2 Kneeling 1-Arm Lat Pulldown,Pull-Vertical,https://www.youtube.com/embed/YYXZ_31w03M?rel=0&show=0&controls=2
Bar Pull Ups (Neutral),Pull-Vertical,https://www.youtube.com/embed/YXwryzBiFBk?rel=0
Bar Pull Ups (Pronated),Pull-Vertical,https://youtube.com/embed/DFyR4Irnjsk?rel=0&wmode=transparent&show=0&autoplay=1
Bar Pull Ups (Supinated),Pull-Vertical,https://www.youtube.com/embed/xJP0GzyZU-g?rel=0
Barbell High Pull,Pull-Vertical,https://www.youtube.com/embed/O1yVqOpMQck?rel=0
Cable Bent Over Pulldowns,Pull-Vertical,https://www.youtube.com/embed/hQPdgB3LjS4?rel=0&show=0
Cable Lat Pull Down,Pull-Vertical,https://www.youtube.com/embed/8M0Yb9Xu7Ew?rel=0
Cable Lat Pull Down 2-Arms,Pull-Vertical,https://www.youtube.com/embed/yF2Ym980xeQ?rel=0&show=0
Cable Lat Pull Down Machine,Pull-Vertical,https://www.youtube.com/embed/0oeIB6wi3es?rel=0
Cable Single Arm Lat Pulldown,Pull-Vertical,https://youtube.com/embed/hQaYTWSfNRY?rel=0&wmode=transparent&show=0&autoplay=1
Chest To Bar (Butterfly),Pull-Vertical,https://www.youtube.com/embed/LnipHSgd3U0?rel=0
Eccentric Chin Ups,Pull-Vertical,https://www.youtube.com/embed/Ov4UD4T0gZU?rel=0&show=0
Eccentric Neutral Grip Chin Ups,Pull-Vertical,https://www.youtube.com/embed/Mb8xZILkFqM?rel=0&show=0
Half Kneeling Single Arm Banded Pull,Pull-Vertical,https://www.youtube.com/embed/aHgtwja2Xlc?rel=0
Inverted Chin Up,Pull-Vertical,https://www.youtube.com/embed/cfDgR0ZaLbY?wmode=transparent&rel=0&autohide=1&show=0&enablejsapi=1
Inverted Chin Up - Iso Hold,Pull-Vertical,https://www.youtube.com/embed/LrbwlclO6K8?rel=0&show=0
Kb/Db 1-Arm Pull Over,Pull-Vertical,https://www.youtube.com/embed/Cek7_TzFn2I?rel=0
Kb/Db 1-Arm Pullovers,Pull-Vertical,https://www.youtube.com/embed/Cek7_TzFn2I?rel=0
Kb/Db High Pull,Pull-Vertical,https://www.youtube.com/embed/zOaYJ890iK0?rel=0
Kb/Db Pullovers,Pull-Vertical,https://www.youtube.com/embed/EVZmzxqDaKc?rel=0
Kipping Bar Muscle Up,Pull-Vertical,https://youtube.com/embed/DrwOyG0eqtk?rel=0&wmode=transparent&show=0&autoplay=1
L Sit Rope Climb,Pull-Vertical,https://youtube.com/embed/ZuDgEhPspvo?rel=0&wmode=transparent&show=0&autoplay=1
Legless Rope Climb,Pull-Vertical,https://youtube.com/embed/pkk2Ha7fs1Y?rel=0&wmode=transparent&show=0&autoplay=1
Machine Neutral Grip Pulldowns,Pull-Vertical,https://www.youtube.com/embed/tfdGRWNmxrI?rel=0&show=0
OCI Pull Up Top Half,Pull-Vertical,https://www.youtube.com/embed/RNhmjmMV_o0?rel=0
Pike Assisted Pull Up,Pull-Vertical,https://youtube.com/embed/YZQrYtYPN-o?rel=0&wmode=transparent&show=0&autoplay=1
Pull Down (Neutral),Pull-Vertical,https://www.youtube.com/embed/QBocDC2a03s?rel=0
Pull Down (Pronated),Pull-Vertical,https://youtube.com/embed/gfRjCi4JSM8?rel=0&wmode=transparent&show=0&autoplay=1
Pull Down (Supinated),Pull-Vertical,https://www.youtube.com/embed/Wg7Lm8xbctg?rel=0
Pull Up - Hang Hold,Pull-Vertical,https://www.youtube.com/embed/NPypHHzAp0c?rel=0
Pull Up - Negative,Pull-Vertical,https://www.youtube.com/embed/fjcVqvxtG9g?rel=0
Quadruped Band Pull,Pull-Vertical,https://www.youtube.com/embed/DSzWnoY4x_A?rel=0
Rope Climb Seated Start,Pull-Vertical,https://youtube.com/embed/dwr_DPhkZ-8?rel=0&wmode=transparent&show=0&autoplay=1
Rope Climbs,Pull-Vertical,https://youtube.com/embed/-I2m2v26W0Y?rel=0&wmode=transparent&show=0&autoplay=1
Rope L Pull Up,Pull-Vertical,https://youtube.com/embed/V3ktXVwtr8M?rel=0&wmode=transparent&show=0&autoplay=1
Single Arm Bias Pull Up,Pull-Vertical,https://youtube.com/embed/LQWLtCxYgYw?rel=0&wmode=transparent&show=0&autoplay=1
Skap Pullups,Pull-Vertical,https://www.youtube.com/embed/_h5Hun9MSto?rel=0&show=0
Strict Legless Rope Climb,Pull-Vertical,https://youtube.com/embed/P-CuG0HMN5s?rel=0&wmode=transparent&show=0&autoplay=1
Supinated L Pull Up,Pull-Vertical,https://youtube.com/embed/ZNiDv6nCoSU?rel=0&wmode=transparent&show=0&autoplay=1
Supine Band Lat Pull Over,Pull-Vertical,https://youtube.com/embed/_ydtSIyG300?rel=0&wmode=transparent&show=0&autoplay=1
Supine Lat Pull-Down,Pull-Vertical,https://www.youtube.com/embed/QKiFYOIr3BQ?rel=0&show=0
Towel Pull Up,Pull-Vertical,https://youtube.com/embed/kTSjhPcgQH8?rel=0&wmode=transparent&show=0&autoplay=1
Towell asisted pull ups,Pull-Vertical,https://www.youtube.com/embed/ZBLmEdj7r6w?rel=0
TRX/Ring Assisted Single Arm Pull Up,Pull-Vertical,https://youtube.com/embed/QCvg1yodt6g?rel=0&wmode=transparent&show=0&autoplay=1
TRX/Ring chin ups feet elevated,Pull-Vertical,https://www.youtube.com/embed/C6s5YWil8wE?rel=0
TRX/Ring Pull Up with Bilateral Archer Reach,Pull-Vertical,https://youtube.com/embed/mX6eJlJpPIc?rel=0&wmode=transparent&show=0&autoplay=1
TRX/Ring Pull Ups,Pull-Vertical,https://www.youtube.com/embed/fAQwN4t-2JI?rel=0
TRX/Rings Pull Ups (Neutral),Pull-Vertical,https://youtube.com/embed/rlM91t73P_c?rel=0&wmode=transparent&show=0&autoplay=1
Tuck Rope Climb,Pull-Vertical,https://youtube.com/embed/Wq9OMFYBWpI?rel=0&wmode=transparent&show=0&autoplay=1
Vertical 1-Arm Band Pull,Pull-Vertical,https://www.youtube.com/embed/GX31hy0ZUCc?rel=0
Vertical 2-Arm Band Pull,Pull-Vertical,https://www.youtube.com/embed/61F4MtTk8EA?rel=0
Weighted Pull Up,Pull-Vertical,https://www.youtube.com/embed/dB-7Jd5fJS4?rel=0
Wide Grip Lat Pulldown,Pull-Vertical,https://www.youtube.com/embed/47Y93Y_fiIE?rel=0&show=0
Wide Grip Pull Ups,Pull-Vertical,https://www.youtube.com/embed/OYjmxAWWdEw?rel=0&show=0
Pull Up (Kipping),"Pull-Vertical, Complex",https://www.youtube.com/embed/lzRo-4pq_AY?rel=0
Bear Crawl Banded Pull,"Pull-Vertical, Core",https://www.youtube.com/embed/PhCnCyx8N4Y?rel=0
Pull Up Iso Hold,"Pull-Vertical, Isometric",https://www.youtube.com/embed/tBqzb84EVXY?rel=0&show=0
AFSM Barbell Bench Press,Push-Horizontal,https://www.youtube.com/embed/RldZ24Lz_qA?rel=0
AFSM Barbell Bench Press with bands,Push-Horizontal,https://www.youtube.com/embed/KemHb5nZLDs?rel=0
AFSM Incline Db Bench Press,Push-Horizontal,https://www.youtube.com/embed/WQQmrmKsgSg?rel=0
Archer Push Up,Push-Horizontal,https://www.youtube.com/embed/mfO_BD7lMxg?rel=0
Band Assisted 1-Arm Push Up,Push-Horizontal,https://www.youtube.com/embed/UZk_EOS1-bs?rel=0
Band Chest Press,Push-Horizontal,https://www.youtube.com/embed/Td2m1vCNjYA?rel=0&show=0
Band Push Up,Push-Horizontal,https://www.youtube.com/embed/QLZs5P6NK_4?rel=0
Band Push Up Plus,Push-Horizontal,https://www.youtube.com/embed/96sAj7aiYXQ?rel=0&show=0
Banded Barbell Bench Press,Push-Horizontal,https://www.youtube.com/embed/yltEhjhPP5s?rel=0
Banded Barbell Explosive Bench,Push-Horizontal,https://www.youtube.com/embed/M3Bq-gY3IpU?rel=0&show=0
Barbell Bench Press,Push-Horizontal,https://www.youtube.com/embed/N24z0E2vny8?rel=0
Barbell Decline Bench Press,Push-Horizontal,https://www.youtube.com/embed/S1BFmEAzS-g?rel=0&show=0
Barbell Floor Press,Push-Horizontal,https://www.youtube.com/embed/YVnyDTzkQ0Y?rel=0
Barbell Incline Bench - One and a Quarter Rep,Push-Horizontal,https://www.youtube.com/embed/gwiqRAMik_k?rel=0
Barbell Low Incline Bench Press,Push-Horizontal,https://www.youtube.com/embed/9JAiv-aS-nk?rel=0&show=0
Barbell Split Stance Strict Press,Push-Horizontal,https://www.youtube.com/embed/M3c2j4ftlWg?rel=0
Bodyweight Dip,Push-Horizontal,https://www.youtube.com/embed/ydQY6SSEBYA?rel=0
Box Elevated Push-Up,Push-Horizontal,https://player.vimeo.com/video/376563923?byline=0&badge=0&portrait=0&title=0
Bridge Barbell Floor Press,Push-Horizontal,https://www.youtube.com/embed/v52rgGTGzXg?rel=0
Cable 1-Arm Chest Fly,Push-Horizontal,https://www.youtube.com/embed/vf3Nv-z0sVU?rel=0
Cable Chest Flys,Push-Horizontal,https://www.youtube.com/embed/alqTm3NXaIU?rel=0&show=0
Chaos Bench Press,Push-Horizontal,https://www.youtube.com/embed/5GvLhn5n2bM?rel=0
Chest Elevated Push Up,Push-Horizontal,https://www.youtube.com/embed/GCT01nZybe8?rel=0&show=0
Clapping Push Up,Push-Horizontal,https://youtube.com/embed/ee5FZ_8Drbc?rel=0&wmode=transparent&show=0&autoplay=1
Close Grip Bench Press,Push-Horizontal,https://youtube.com/embed/YVam5_zIA4M?rel=0&wmode=transparent&show=0&autoplay=1
Decline Bench Press,Push-Horizontal,https://www.youtube.com/embed/LfyQBUKR8SE?rel=0
Deficit Push Ups,Push-Horizontal,https://www.youtube.com/embed/F-aqEJOiKVg?rel=0
Dive Bomb Push Ups,Push-Horizontal,https://www.youtube.com/embed/pRsb7zQ0qxc?rel=0&show=0
Explosive Bench Press,Push-Horizontal,https://www.youtube.com/embed/Zqkf8aBkXwc?rel=0&show=0
Feet Elevated Push Up,Push-Horizontal,https://www.youtube.com/embed/6Akp-l5vGyM?rel=0
Hammer Sorinex Hammer Bench Shock,Push-Horizontal,https://www.youtube.com/embed/O9uV1z4388k?rel=0
Hollow Body Single Arm Kb/Db Floor Press,Push-Horizontal,https://youtube.com/embed/NvhuzTAUZXM?rel=0&wmode=transparent&show=0&autoplay=1
Inchworm Push Ups,Push-Horizontal,https://www.youtube.com/embed/GEH_cEdeMeY?rel=0&show=0
Incline Barbell Bench Press,Push-Horizontal,https://www.youtube.com/embed/7UB2HQg5FNY?rel=0
Incline Barbell Close Grip Bench Press,Push-Horizontal,https://youtube.com/embed/bgiN8DxjLZ0?rel=0&wmode=transparent&show=0&autoplay=1
Jammer Suspension Press,Push-Horizontal,https://www.youtube.com/embed/grMj2I5r-0M?rel=0
Kb/Db 2-Arm Floor Press,Push-Horizontal,https://www.youtube.com/embed/VANBC6ul6sw?rel=0
Kb/Db Alternating Floor Press,Push-Horizontal,https://www.youtube.com/embed/QClDKv9h1AI?rel=0
Kb/Db Bench Press 1-Arm,Push-Horizontal,https://www.youtube.com/embed/DSa-Z_u5UnI?rel=0
Kb/Db Bench Press 2-Arm,Push-Horizontal,https://www.youtube.com/embed/C4o-55gxUQk?rel=0
Kb/Db Bench Press 2-Arm (Alternating),Push-Horizontal,https://www.youtube.com/embed/s_VlUugAmmM?rel=0
Kb/Db Bench Press with Band Pull Down 1-Arm,Push-Horizontal,https://youtube.com/embed/iObrggcWuRc?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Bridge Floor Press Alternating Arm,Push-Horizontal,https://www.youtube.com/embed/hfCQZw-LxI8?rel=0
Kb/Db Floor Press 1-Arm,Push-Horizontal,https://www.youtube.com/embed/onsTM7Yj-JE?rel=0
Kb/Db Incline Bench Press 1-Arm,Push-Horizontal,https://youtube.com/embed/YhWTLwJoqJE?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Incline Bench Press 2-Arm,Push-Horizontal,https://youtube.com/embed/OlZswurXg_0?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Incline Bench Press 2-Arm (Alternating),Push-Horizontal,https://youtube.com/embed/KwKL7ZfYD_0?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Low Incline Bench Press (Neutral Grip),Push-Horizontal,https://www.youtube.com/embed/W9FzXjKbYdE?rel=0&show=0
Kb/Db Push Up,Push-Horizontal,https://youtube.com/embed/6aMmSehlZTk?rel=0&wmode=transparent&show=0&autoplay=1
Knee Clapping Push Ups,Push-Horizontal,https://www.youtube.com/embed/BNx4LzjM93U?rel=0
Knee Push Ups,Push-Horizontal,https://www.youtube.com/embed/llbXPHeCD5w?rel=0
Landmine 1-Arm Floor Press,Push-Horizontal,https://www.youtube.com/embed/fw_4FpH96Nw?rel=0
Med Ball Close Grip Push Ups,Push-Horizontal,https://www.youtube.com/embed/K4LLZQSQDfo?rel=0&show=0
Med Ball Push-Up,Push-Horizontal,https://player.vimeo.com/video/397798735?byline=0&badge=0&portrait=0&title=0
Med Ball Single Arm Push-Up,Push-Horizontal,https://player.vimeo.com/video/397799162?byline=0&badge=0&portrait=0&title=0
Narrow Grip Push Up,Push-Horizontal,https://youtube.com/embed/faSq4ZzBndU?rel=0&wmode=transparent&show=0&autoplay=1
OCI Hammer Sorinex Hammer Bench Shock,Push-Horizontal,https://www.youtube.com/embed/LVu2-n36SNs?rel=0
Peck Deck,Push-Horizontal,https://www.youtube.com/embed/lSV3-8mlUnc?rel=0
Plyo Push Up,Push-Horizontal,https://youtube.com/embed/r4e4iw066sM?rel=0&wmode=transparent&show=0&autoplay=1
Press in snatch,Push-Horizontal,https://www.youtube.com/embed/0JIj91he19Y?rel=0
Push Ups (Narrow),Push-Horizontal,https://www.youtube.com/embed/40LMvyHkUKw?rel=0
Push Ups (Normal),Push-Horizontal,https://www.youtube.com/embed/ENMX07r6fwk?rel=0
Push Ups (Wide),Push-Horizontal,https://www.youtube.com/embed/RfTuQHDJwhw?rel=0
Push-Up Hold to Med Ball Switch,Push-Horizontal,https://player.vimeo.com/video/397774998?byline=0&badge=0&portrait=0&title=0
Push-Ups Taps,Push-Horizontal,https://player.vimeo.com/video/391902686?byline=0&badge=0&portrait=0&title=0
Seated Chest Press,Push-Horizontal,https://www.youtube.com/embed/YI610-lW7KY?rel=0
Seesaw Kb/Db Bench Press,Push-Horizontal,https://youtube.com/embed/fv3jtm7zP1I?rel=0&wmode=transparent&show=0&autoplay=1
Slide Board Archer Push Up,Push-Horizontal,https://youtube.com/embed/Pca41QxE7l4?rel=0&wmode=transparent&show=0&autoplay=1
Split Stance Single Arm Press,Push-Horizontal,https://www.youtube.com/embed/pa_tr34v1JM?rel=0
Swiss Bar Bench Press,Push-Horizontal,https://www.youtube.com/embed/_MhuFKIDDoI?rel=0&show=0
TRX/Ring Push Ups,Push-Horizontal,https://www.youtube.com/embed/K_ZNhLw2yb4?rel=0
Weighted Dips,Push-Horizontal,https://www.youtube.com/embed/ChyaCd9h_ww?rel=0
Wide Grip Bench Press,Push-Horizontal,https://youtube.com/embed/mLcKkndeFWM?rel=0&wmode=transparent&show=0&autoplay=1
Yoga Push Up,Push-Horizontal,https://www.youtube.com/embed/zxNSXfHnNyE?rel=0
Clap “Decline” Plyometric Push-Up,"Push-Horizontal, Ballistic",https://player.vimeo.com/video/315083338?byline=0&badge=0&portrait=0&title=0
OCI Kb/Db Bench Press,"Push-Horizontal, Ballistic",https://www.youtube.com/embed/PuEfSdxziE0?rel=0
Side Plank Banded Push,"Push-Horizontal, Core",https://www.youtube.com/embed/LEYUVniT3Hs?rel=0
Bench Press (Flywheel),"Push-Horizontal, Inertial",https://www.youtube.com/embed/u-wCKdl5XFY?rel=0
Prowler/Sled Throw,"Push-Horizontal, Throw, Ballistic",https://www.youtube.com/embed/4kvi8or6Zk0?rel=0
1/2 Kneeling Alternating Kb/Db Press,Push-Vertical,https://youtube.com/embed/V3wxOSo53mQ?rel=0&wmode=transparent&show=0&autoplay=1
1/2 Kneeling Anti Rotation Arnold Press,Push-Vertical,https://youtube.com/embed/2FB-FslDfRY?rel=0&wmode=transparent&show=0&autoplay=1
1/2 Kneeling Filly Press,Push-Vertical,https://youtube.com/embed/zA9Jl71StGI?rel=0&wmode=transparent&show=0&autoplay=1
1/2 Kneeling Kb/Db Press,Push-Vertical,https://youtube.com/embed/ZcUxxxNl1PA?rel=0&wmode=transparent&show=0&autoplay=1
1/2 Kneeling Landmine Press,Push-Vertical,https://youtube.com/embed/gwlt8NcXDcI?rel=0&wmode=transparent&show=0&autoplay=1
1/2 Kneeling Single Arm Kb/Db Press,Push-Vertical,https://youtube.com/embed/4DUIY95jX6Y?rel=0&wmode=transparent&show=0&autoplay=1
Band Vertical Press,Push-Vertical,https://youtube.com/embed/eUOYdi6XLOY?rel=0&wmode=transparent&show=0&autoplay=1
Banded Landmine Press,Push-Vertical,https://www.youtube.com/embed/elIDwu-ZTzM?rel=0
Banded Military Press,Push-Vertical,https://youtube.com/embed/_rBe__ciQ5I?rel=0&wmode=transparent&show=0&autoplay=1
Barbell Military Press,Push-Vertical,https://www.youtube.com/embed/gORTD_2zQ9o?rel=0
Barbell Overhead Press,Push-Vertical,https://www.youtube.com/embed/DCoZH_Uz_1c?rel=0&show=0&controls=2
Barbell Press Behind The Neck,Push-Vertical,https://www.youtube.com/embed/Em8k30jk-1o?rel=0&show=0
Barbell Push Press,Push-Vertical,https://youtube.com/embed/AJY1Zot99tQ?rel=0&wmode=transparent&show=0&autoplay=1
Box Hand Stand Push Up,Push-Vertical,https://www.youtube.com/embed/nWiNf4__U-0?rel=0
Box Pike Hand Stand Hold,Push-Vertical,https://www.youtube.com/embed/KPqfLbMLulc?rel=0
Box Pike HSPU,Push-Vertical,https://www.youtube.com/embed/olQISI9cbFk?rel=0
Box Pike Shoulder Taps,Push-Vertical,https://www.youtube.com/embed/PKseZB4hdoE?rel=0
Chaos Military Press,Push-Vertical,https://youtube.com/embed/pj81qzt_yTU?rel=0&wmode=transparent&show=0&autoplay=1
Farmers Press,Push-Vertical,https://youtube.com/embed/r5V1FlJGmYg?rel=0&wmode=transparent&show=0&autoplay=1
Filly Landmine Press,Push-Vertical,https://youtube.com/embed/8_YGItqhyEw?rel=0&wmode=transparent&show=0&autoplay=1
Filly Press,Push-Vertical,https://youtube.com/embed/f7udx-7ERog?rel=0&wmode=transparent&show=0&autoplay=1
Filly Z Press,Push-Vertical,https://youtube.com/embed/ydXjFg5A5Dc?rel=0&wmode=transparent&show=0&autoplay=1
Hammer Sorinex Split Stance OH Shoulder Press Shock,Push-Vertical,https://www.youtube.com/embed/WvR5OAkGMZ4?rel=0
Hand Stand Push Up,Push-Vertical,https://www.youtube.com/embed/InRvHNUOlSs?rel=0
Handstand Shoulder Taps,Push-Vertical,https://www.youtube.com/embed/ZYSvBTf_2fc?rel=0
Incline Plank,Push-Vertical,https://www.youtube.com/embed/mf6x119YTOM?rel=0
Incline Push Up,Push-Vertical,https://www.youtube.com/embed/DN5uGcD1_DQ?rel=0
Inferior Bilateral Shoulder Press - Dips Hold,Push-Vertical,https://www.youtube.com/embed/GaIyBTWGGvo?rel=0
Kb/Db 2-Arm Overhead Hold,Push-Vertical,https://www.youtube.com/embed/B4qOWOpyLGA?rel=0
Kb/Db Alternating Z Press,Push-Vertical,https://youtube.com/embed/AgujWwLc1OQ?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Alternating Z Press (Iso hold),Push-Vertical,https://www.youtube.com/embed/q-K1gYd4q5w?rel=0
Kb/Db Press 1-Arm,Push-Vertical,https://www.youtube.com/embed/vY7suHrYRwM?rel=0
Kb/Db Press 2-Arm,Push-Vertical,https://www.youtube.com/embed/cu0TIHesEpA?rel=0
Kb/Db Press 2-Arm (Alternating),Push-Vertical,https://www.youtube.com/embed/3-YVsWZGDZ8?rel=0
Kb/Db Push Press 1-Arm,Push-Vertical,https://youtube.com/embed/Cs8keKn9dAY?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Push Press 2-Arm,Push-Vertical,https://youtube.com/embed/JqztIwOb4Hs?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Tall Kneeling Alternating Arm Press,Push-Vertical,https://youtube.com/embed/2kWWWRpk6Co?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Tall Kneeling Press,Push-Vertical,https://youtube.com/embed/RuMLGWN9WHs?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Tall Kneeling Single Arm Press,Push-Vertical,https://youtube.com/embed/QVFklRHtJxY?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Z Press,Push-Vertical,https://youtube.com/embed/6GbGvGvedOc?rel=0&wmode=transparent&show=0&autoplay=1
Kb/Db Z Press 1-Arm,Push-Vertical,https://youtube.com/embed/ygiRarZWXHw?rel=0&wmode=transparent&show=0&autoplay=1
Kneeling Filly Press,Push-Vertical,https://youtube.com/embed/UFFTWUWuvhw?rel=0&wmode=transparent&show=0&autoplay=1
Kneeling Landmine Press,Push-Vertical,https://youtube.com/embed/wRIBCtbEWQs?rel=0&wmode=transparent&show=0&autoplay=1
Landmine 1-Arm Press,Push-Vertical,https://www.youtube.com/embed/-zEnNCek0E0?rel=0
Landmine Push Press,Push-Vertical,https://youtube.com/embed/3oS6Ibarb8Q?rel=0&wmode=transparent&show=0&autoplay=1
Landmine Squat Press 1-Arm,Push-Vertical,
Plank Pike Push Up,Push-Vertical,https://www.youtube.com/embed/22Yow9fKtL0?rel=0
Press Up,Push-Vertical,
Seated Alternating Kb/Db Arnold Press,Push-Vertical,https://youtube.com/embed/UgvvMUtGUG8?rel=0&wmode=transparent&show=0&autoplay=1
Seated Alternating Kb/Db Press,Push-Vertical,https://youtube.com/embed/KBVaJSJolok?rel=0&wmode=transparent&show=0&autoplay=1
Slow Eccentric Pause HSPU,Push-Vertical,https://www.youtube.com/embed/yXVnCB8vZDE?rel=0&start=21
Standing Filly Press,Push-Vertical,https://youtube.com/embed/vS8oRErjzbQ?rel=0&wmode=transparent&show=0&autoplay=1
Strict Deficit Hand Stand Push Up,Push-Vertical,https://www.youtube.com/embed/_JeycfeMY7M?rel=0
Strict Handstand Push Ups,Push-Vertical,https://youtube.com/embed/ic8cg0SQ8A4?rel=0&wmode=transparent&show=0&autoplay=1
Tall Kneeling Landmine Press,Push-Vertical,https://youtube.com/embed/TVTHezj2ZLg?rel=0&wmode=transparent&show=0&autoplay=1
Tall Kneeling Single Arm Arnold Press,Push-Vertical,https://youtube.com/embed/E2T6J5Qfdds?rel=0&wmode=transparent&show=0&autoplay=1
Trap Bar Press,Push-Vertical,https://www.youtube.com/embed/Vorw1hVd_Dc?rel=0
